humidity,timeout,temp,co2,time 
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[76.0, 52.0, 65535.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:55:53
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[76.0, 52.0, 65535.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:55:55
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[81.0, 56.0, 65535.0, 6.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:55:56
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[81.0, 56.0, 65535.0, 6.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:55:57
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[81.0, 56.0, 65535.0, 6.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:55:58
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[81.0, 56.0, 65535.0, 6.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:00
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[86.0, 62.0, 65535.0, 11.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:01
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[86.0, 62.0, 65535.0, 11.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:02
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[86.0, 62.0, 65535.0, 11.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:03
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[86.0, 62.0, 65535.0, 11.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:05
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[91.0, 67.0, 65535.0, 16.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:06
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[91.0, 67.0, 65535.0, 16.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:07
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[91.0, 67.0, 65535.0, 16.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:08
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[91.0, 67.0, 65535.0, 16.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:10
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[96.0, 71.0, 65535.0, 21.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:11
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[96.0, 71.0, 65535.0, 21.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:12
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[96.0, 71.0, 65535.0, 21.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:13
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[96.0, 71.0, 65535.0, 21.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:15
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 77.0, 65535.0, 26.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:16
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 77.0, 65535.0, 26.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:17
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 77.0, 65535.0, 26.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:18
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 77.0, 65535.0, 26.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:20
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[6.0, 82.0, 65535.0, 31.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:21
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[6.0, 82.0, 65535.0, 31.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:22
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[6.0, 82.0, 65535.0, 31.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:23
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[6.0, 82.0, 65535.0, 31.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:25
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[11.0, 87.0, 65535.0, 36.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:26
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[11.0, 87.0, 65535.0, 36.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:27
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[11.0, 87.0, 65535.0, 36.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:28
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[11.0, 87.0, 65535.0, 36.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:30
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[16.0, 92.0, 65535.0, 41.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:31
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[16.0, 92.0, 65535.0, 41.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:32
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[16.0, 92.0, 65535.0, 41.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:33
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[16.0, 92.0, 65535.0, 41.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:35
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[21.0, 96.0, 65535.0, 46.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:36
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[21.0, 96.0, 65535.0, 46.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:37
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[21.0, 96.0, 65535.0, 46.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:38
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[21.0, 96.0, 65535.0, 46.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:40
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[26.0, 1.0, 65535.0, 51.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:41
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[26.0, 1.0, 65535.0, 51.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:42
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[26.0, 1.0, 65535.0, 51.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:43
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[26.0, 1.0, 65535.0, 51.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:45
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[31.0, 7.0, 65535.0, 56.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:46
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[31.0, 7.0, 65535.0, 56.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:47
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[31.0, 7.0, 65535.0, 56.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:48
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[31.0, 7.0, 65535.0, 56.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:50
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[36.0, 12.0, 65535.0, 61.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:51
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[36.0, 12.0, 65535.0, 61.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:52
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[36.0, 12.0, 65535.0, 61.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:53
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[36.0, 12.0, 65535.0, 61.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:55
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[41.0, 17.0, 65535.0, 66.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:56
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[41.0, 17.0, 65535.0, 66.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:57
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[41.0, 17.0, 65535.0, 66.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:56:58
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[41.0, 17.0, 65535.0, 66.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:57:00
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[46.0, 22.0, 65535.0, 71.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:57:01
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[46.0, 22.0, 65535.0, 71.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:57:02
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[46.0, 22.0, 65535.0, 71.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:57:03
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[46.0, 22.0, 65535.0, 71.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:57:05
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[51.0, 27.0, 65535.0, 76.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:57:06
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[51.0, 27.0, 65535.0, 76.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:57:07
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[51.0, 27.0, 65535.0, 76.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:57:08
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[51.0, 27.0, 65535.0, 76.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:57:10
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[56.0, 31.0, 65535.0, 81.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:57:11
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[56.0, 31.0, 65535.0, 81.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:57:12
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[56.0, 31.0, 65535.0, 81.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:57:13
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[61.0, 37.0, 65535.0, 86.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:57:15
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[61.0, 37.0, 65535.0, 86.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:57:16
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[61.0, 37.0, 65535.0, 86.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:57:17
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[61.0, 37.0, 65535.0, 86.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:57:18
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[61.0, 37.0, 65535.0, 86.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:57:20
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[66.0, 41.0, 65535.0, 91.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:57:21
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[66.0, 41.0, 65535.0, 91.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:57:22
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[66.0, 41.0, 65535.0, 91.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:57:23
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[66.0, 41.0, 65535.0, 91.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:57:25
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[71.0, 47.0, 65535.0, 96.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:57:26
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[71.0, 47.0, 65535.0, 96.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:57:27
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[71.0, 47.0, 65535.0, 96.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:57:28
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[71.0, 47.0, 65535.0, 96.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:57:30
"[33.290001, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[76.0, 52.0, 65535.0, 101.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:57:31
